gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Female,Rural,High School,5.73,0,3,3131.0,More than 1,B,Gold,59160
Female,Urban,High School,4.05,0,2,3849.0,More than 1,A,Platinum,69132
Female,,Bachelor,6.31,1,5,0.0,1,A,Silver,33144
Female,Urban,High School,3.49,1,6,0.0,More than 1,C,Platinum,70716
Male,Urban,High School,9.36,1,7,5155.0,1,B,Silver,68796
Male,Rural,High School,32.18,1,6,0.0,1,A,Platinum,36612
Male,Urban,Bachelor,9.63,1,6,2214.0,More than 1,A,Platinum,99696
Female,Rural,Bachelor,68.38,1,4,3856.0,More than 1,B,Silver,67008
Female,Urban,High School,,1,5,9356.0,More than 1,A,Platinum,61956
Female,,Bachelor,,0,3,6365.0,More than 1,A,Platinum,94284
Male,Urban,Bachelor,,1,3,,1,B,Silver,51504
Male,Rural,High School,9.93,1,5,4072.0,1,A,Platinum,31236
Female,Urban,Bachelor,8.88,1,8,6968.0,1,A,Gold,36360
Male,Rural,Bachelor,6.71,1,5,5472.0,1,A,Platinum,33132
Male,Urban,High School,8.82,1,6,6343.0,1,A,Platinum,52392
Female,Rural,Bachelor,8.8,0,3,0.0,1,A,Platinum,416928
Male,Urban,Bachelor,8.02,0,6,6059.0,More than 1,A,Silver,56184
Male,Urban,High School,5.76,1,4,0.0,1,A,Platinum,30936
Female,Rural,High School,43.47,1,0,2537.0,1,A,Platinum,58068
Female,Urban,High School,49.2,0,3,4583.0,More than 1,A,Silver,105084
Male,Urban,High School,5.39,1,6,0.0,More than 1,A,Platinum,64008
Female,Rural,Bachelor,9.28,0,2,3797.0,More than 1,A,Silver,108756
Male,Urban,High School,5.8,1,6,6685.0,More than 1,A,Platinum,67380
Male,Rural,Bachelor,6.3,1,7,0.0,More than 1,A,Platinum,103992
Female,Urban,High School,9.31,0,6,,More than 1,B,Platinum,63564
Male,Urban,High School,3.97,0,7,2051.0,More than 1,B,Silver,68208
Male,Urban,Bachelor,5.12,1,4,4222.0,1,A,Platinum,30372
Male,Urban,High School,9.22,1,3,6372.0,More than 1,A,Platinum,49224
Female,Urban,Bachelor,7.12,1,4,2639.0,1,A,Gold,43884
Male,,Bachelor,,0,1,0.0,More than 1,A,Platinum,57804
Male,Urban,Bachelor,8.6,0,6,6132.0,1,B,Platinum,233148
Male,Urban,Bachelor,8.95,1,6,4129.0,More than 1,B,Gold,71520
Male,Rural,Bachelor,9.14,0,6,0.0,1,A,Gold,60876
Female,Urban,Others,8.08,0,5,6681.0,1,A,Gold,62532
Female,Rural,High School,8.41,1,5,2906.0,More than 1,A,Silver,66336
Female,Urban,High School,3.0,0,1,3548.0,More than 1,B,Platinum,202620
Male,,Bachelor,3.84,0,6,9608.0,More than 1,A,Platinum,237804
Male,,High School,7.1,1,3,0.0,More than 1,A,Platinum,270168
Female,Urban,High School,,0,1,5453.0,1,A,Platinum,32724
Male,Urban,High School,5.77,0,6,2765.0,More than 1,A,Platinum,59100
Female,Rural,High School,,0,3,5854.0,More than 1,A,Gold,69252
Male,Rural,Bachelor,7.37,0,1,3294.0,1,A,Silver,59172
Female,Urban,Bachelor,2.61,0,6,3204.0,More than 1,A,Gold,93672
Female,Rural,High School,85.11,1,5,,1,A,Platinum,62508
Female,Rural,High School,9.81,1,1,2525.0,1,A,Silver,58980
Female,Urban,High School,7.38,1,1,5456.0,More than 1,B,Platinum,58392
Male,,High School,6.64,0,6,3903.0,More than 1,A,Platinum,89748
Male,Rural,High School,8.98,1,5,4262.0,1,A,Gold,330504
Female,Urban,High School,2.94,0,0,0.0,More than 1,A,Silver,107364
Male,Urban,High School,5.73,1,4,,1,B,Platinum,47724
Female,Rural,High School,9.21,1,6,0.0,More than 1,A,Platinum,58488
Female,Urban,High School,8.19,1,5,6313.0,1,A,Gold,35052
Male,Urban,High School,42.76,1,8,25135.0,More than 1,B,Platinum,61092
Male,Rural,High School,86.92,1,2,0.0,More than 1,B,Gold,68244
Male,Urban,High School,9.75,1,3,5667.0,More than 1,A,Platinum,61800
Female,Urban,High School,3.43,1,4,4954.0,1,B,Gold,35856
Male,Rural,High School,5.66,1,7,,1,A,Platinum,33864
Male,Rural,Bachelor,7.85,0,4,0.0,More than 1,A,Gold,70740
Male,Urban,High School,3.84,1,4,3068.0,1,A,Platinum,56400
Female,Rural,Bachelor,47.59,0,3,2475.0,More than 1,A,Platinum,94356
Male,Urban,High School,3.04,0,5,10321.0,1,A,Platinum,60780
Male,Urban,High School,4.67,1,0,,More than 1,B,Gold,65400
Male,Urban,Bachelor,28.65,1,1,6463.0,1,A,Gold,34272
Female,Rural,High School,5.39,0,4,2668.0,1,B,Platinum,75276
Male,Rural,Bachelor,8.12,1,3,5728.0,More than 1,A,Gold,63372
Female,Urban,High School,6.0,0,0,2837.0,More than 1,B,Platinum,64548
Male,Rural,Bachelor,11.47,1,4,0.0,More than 1,B,Platinum,69132
Male,Urban,High School,3.89,1,7,6128.0,More than 1,B,Platinum,64752
Female,Rural,High School,75.73,0,1,3669.0,More than 1,B,Gold,83616
Female,Urban,High School,9.32,1,4,6396.0,1,A,Platinum,55008
Female,Urban,High School,7.56,0,4,15195.0,1,A,Silver,63960
Male,Urban,High School,3.97,0,6,5955.0,More than 1,,Platinum,210300
Male,Rural,Bachelor,39.4,0,6,3290.0,1,B,Platinum,33132
Male,Urban,Bachelor,9.2,1,8,3999.0,More than 1,A,Platinum,500748
Male,Urban,High School,4.77,1,6,7471.0,More than 1,A,Platinum,91884
Female,Urban,Bachelor,2.21,0,0,4122.0,More than 1,B,Silver,72240
Female,Rural,Bachelor,8.05,1,6,3846.0,1,C,Silver,35820
Female,Urban,High School,6.32,1,2,2204.0,More than 1,C,Gold,58488
Female,Urban,Bachelor,2.41,1,3,4032.0,More than 1,A,Gold,64236
Male,Urban,Bachelor,9.1,1,4,5211.0,1,A,Platinum,47172
Male,Urban,Bachelor,8.88,1,6,4431.0,More than 1,A,Platinum,116244
Female,Rural,High School,8.34,0,3,2048.0,More than 1,A,Silver,114420
Male,Rural,Others,86.44,0,3,0.0,1,A,Gold,52812
Male,Urban,High School,3.09,1,6,8398.0,1,,Silver,154008
Male,,High School,36.57,1,3,7519.0,More than 1,C,Platinum,171336
Male,Urban,High School,9.35,1,2,9284.0,More than 1,B,Platinum,75264
Male,Urban,Bachelor,5.8,1,6,7047.0,More than 1,A,Platinum,68436
Female,Urban,High School,8.8,1,6,6749.0,More than 1,C,Platinum,100116
Male,Urban,Bachelor,9.88,1,7,6973.0,1,A,Gold,30384
Male,,Bachelor,5.9,1,5,0.0,1,A,Platinum,37224
Female,Urban,Bachelor,5.36,1,0,6532.0,More than 1,A,Silver,93996
Female,Urban,Bachelor,6.42,0,4,3921.0,More than 1,B,Silver,69144
Female,Urban,High School,76.2,0,0,0.0,More than 1,C,Silver,94008
Male,Urban,High School,7.14,1,7,3377.0,More than 1,A,Gold,61764
Male,Urban,High School,5.94,0,5,11047.0,More than 1,A,Platinum,358692
Female,Urban,Bachelor,2.81,1,3,0.0,1,C,Gold,31080
Male,Urban,Bachelor,7.65,1,7,11088.0,More than 1,A,Platinum,66816
Female,Rural,High School,60.38,0,2,6081.0,More than 1,B,Platinum,65328
Male,Urban,High School,6.22,0,2,4517.0,1,,Gold,33840
Female,Urban,High School,9.65,0,4,5035.0,More than 1,A,Gold,165660
Female,Urban,High School,4.89,0,5,9661.0,More than 1,B,Platinum,111072
Male,Urban,High School,2.15,1,2,5000.0,1,A,Gold,32436
Male,Rural,High School,7.5,1,2,0.0,More than 1,A,Platinum,59868
Female,Urban,High School,8.18,1,6,5639.0,More than 1,B,Gold,65148
Female,,Bachelor,2.79,1,3,0.0,1,A,Platinum,31932
Female,Urban,High School,3.49,1,1,6650.0,1,B,Platinum,191544
Male,Urban,High School,5.55,1,1,3754.0,1,B,Silver,35124
Male,Urban,High School,1.17,1,6,3845.0,More than 1,B,Platinum,92124
Male,Rural,High School,9.14,0,5,0.0,1,B,Platinum,35040
Female,Urban,Bachelor,8.76,0,2,6642.0,More than 1,A,Platinum,87816
Male,,High School,3.56,0,6,4121.0,More than 1,B,Silver,106800
Male,Urban,High School,8.27,1,8,7515.0,1,C,Platinum,62184
Female,Urban,Bachelor,4.71,0,6,5659.0,More than 1,,Gold,199920
Male,Urban,Bachelor,32.18,1,5,0.0,More than 1,A,Gold,89448
Male,Urban,High School,7.88,1,5,4419.0,More than 1,C,Platinum,75648
Male,Urban,High School,6.59,0,5,0.0,1,C,Silver,30408
Male,Urban,High School,4.73,1,5,4158.0,More than 1,A,Gold,66864
Male,Urban,High School,3.37,1,6,4951.0,1,B,Gold,60240
Female,Rural,Bachelor,13.19,1,1,0.0,More than 1,A,Platinum,345240
Male,Rural,High School,,1,1,3882.0,1,B,Platinum,36024
Female,Urban,High School,5.17,0,6,5752.0,More than 1,C,Silver,65052
Male,,Bachelor,4.06,0,1,8450.0,More than 1,A,Platinum,59880
Female,Urban,High School,0.79,0,5,5377.0,More than 1,C,Gold,152028
Female,Rural,High School,8.32,1,1,5350.0,1,A,Platinum,109572
Female,Urban,Bachelor,1.48,0,8,3988.0,More than 1,A,Silver,134352
Male,Urban,High School,7.43,0,2,7768.0,1,A,Platinum,33420
Male,Urban,High School,6.42,1,6,5892.0,1,A,Platinum,32256
Female,Urban,Bachelor,4.04,0,5,4153.0,More than 1,B,Platinum,96456
Female,Urban,Bachelor,2.95,0,2,5392.0,1,A,Platinum,59568
Male,,High School,3.54,1,6,16965.0,More than 1,A,Gold,97908
Male,Rural,Bachelor,6.05,1,5,3202.0,1,B,Silver,34008
Male,Urban,High School,6.3,1,2,7297.0,More than 1,A,Gold,126216
Female,Rural,High School,2.52,0,7,0.0,More than 1,B,Silver,188568
Male,Urban,High School,3.59,0,5,3615.0,More than 1,B,Silver,64056
Female,Rural,High School,8.71,1,7,2356.0,1,A,Platinum,31272
Male,Rural,High School,,0,6,3871.0,1,C,Platinum,33528
Male,Rural,High School,24.41,1,8,6270.0,More than 1,A,Platinum,72456
Male,Urban,High School,6.04,1,6,0.0,More than 1,A,Platinum,92592
Male,Urban,Bachelor,6.26,0,5,4917.0,More than 1,B,Platinum,100392
Male,,High School,4.67,1,6,,More than 1,B,Gold,261084
Female,Urban,Bachelor,6.06,0,6,2054.0,More than 1,B,Gold,159048
Female,Urban,High School,7.61,0,5,7879.0,More than 1,A,Platinum,98268
Female,Rural,Bachelor,69.67,0,0,3775.0,1,,Platinum,37068
Male,Urban,Bachelor,2.73,1,2,4883.0,1,,Platinum,35484
Female,Urban,High School,5.96,0,2,7041.0,More than 1,A,Platinum,143292
Male,Urban,High School,,1,4,6469.0,1,A,Silver,32784
Female,Urban,Bachelor,9.6,0,2,6789.0,More than 1,A,Platinum,106320
Male,,Bachelor,39.32,1,1,2474.0,1,B,Silver,55044
Male,,Others,7.19,1,6,2314.0,More than 1,A,Platinum,63588
Male,Urban,High School,3.78,1,7,3761.0,1,A,Gold,34044
Male,Urban,Bachelor,,0,6,6852.0,1,C,Silver,61104
Male,Rural,Bachelor,9.75,1,7,0.0,More than 1,A,Platinum,57756
Female,Urban,High School,3.56,1,3,6205.0,1,A,Silver,35916
Male,Rural,High School,8.13,1,5,2994.0,More than 1,A,Platinum,92904
Male,Urban,Bachelor,8.91,1,4,3361.0,More than 1,A,Gold,64092
Female,Urban,Bachelor,8.93,1,7,7191.0,1,A,Silver,32160
Female,Urban,High School,4.35,1,5,8694.0,More than 1,C,Platinum,99180
Male,Urban,High School,4.86,0,7,7162.0,More than 1,A,Silver,59304
Female,Urban,Bachelor,3.34,0,6,3793.0,More than 1,A,Platinum,443220
Male,Urban,Bachelor,8.39,0,7,4051.0,More than 1,A,Platinum,72264
Male,,High School,5.87,0,8,4766.0,More than 1,C,Silver,64296
Male,Rural,Bachelor,9.89,1,0,5816.0,1,A,Silver,54180
Female,Urban,Bachelor,6.97,1,6,4148.0,1,A,Silver,57300
Male,Urban,Bachelor,8.64,1,7,7273.0,More than 1,,Gold,169440
Male,Urban,Bachelor,2.54,1,0,3949.0,More than 1,A,Platinum,53628
Male,Urban,High School,8.28,1,3,9340.0,More than 1,A,Gold,61368
Male,Urban,Bachelor,8.79,1,2,3513.0,More than 1,A,Gold,205872
Male,Rural,High School,25.06,1,0,2743.0,1,A,Platinum,46752
Female,Urban,High School,7.72,0,2,5954.0,More than 1,A,Platinum,59100
Male,Urban,High School,2.06,0,7,7487.0,More than 1,A,Platinum,143112
Female,Urban,High School,3.54,0,5,2262.0,More than 1,B,Platinum,57972
Female,Urban,High School,4.21,0,3,5244.0,More than 1,B,Gold,68520
Male,Urban,Bachelor,58.76,1,0,5317.0,1,B,Platinum,35904
Female,Urban,Bachelor,4.74,0,3,,More than 1,B,Silver,291144
Male,Urban,Bachelor,68.79,1,3,6300.0,More than 1,B,Gold,64332
Male,Urban,Bachelor,6.9,0,7,4006.0,More than 1,A,Silver,450552
Male,Rural,High School,33.27,1,2,0.0,1,A,Platinum,33996
Male,Urban,Others,7.77,1,5,3490.0,1,,Silver,38496
Male,Urban,Bachelor,2.42,0,6,7260.0,More than 1,A,Silver,66456
Female,Urban,Bachelor,7.53,1,6,6097.0,More than 1,A,Silver,61680
Female,Urban,High School,2.96,0,7,3488.0,1,,Silver,29124
Female,Urban,High School,,1,8,8167.0,More than 1,A,Gold,236652
Male,Urban,Bachelor,88.2,1,3,5074.0,More than 1,B,Platinum,62772
Female,Urban,Bachelor,6.9,0,2,3061.0,More than 1,B,Gold,118548
Male,Urban,High School,2.95,1,6,5553.0,1,A,Silver,33372
Female,Rural,High School,5.47,1,6,6379.0,More than 1,B,Silver,56772
Male,Urban,Bachelor,9.67,0,8,6185.0,More than 1,A,Platinum,208092
Female,Urban,High School,9.88,1,7,6525.0,More than 1,B,Platinum,72756
Female,Urban,High School,39.63,0,6,3884.0,More than 1,A,Platinum,252144
Female,Urban,High School,9.65,1,1,2112.0,More than 1,A,Platinum,96372
Male,Rural,High School,9.37,0,6,2922.0,More than 1,A,Platinum,120120
Male,Urban,Bachelor,4.42,1,3,5997.0,1,A,Platinum,32232
Female,Urban,Bachelor,3.34,0,8,5955.0,More than 1,B,Platinum,66840
Female,Urban,High School,8.01,1,6,,More than 1,A,Gold,100560
Male,,High School,8.95,1,6,5802.0,More than 1,A,Platinum,60180
Female,Urban,High School,7.26,0,3,2543.0,More than 1,B,Gold,63144
Male,Urban,Bachelor,6.45,1,4,4029.0,More than 1,A,Gold,476400
Male,Rural,High School,4.92,1,1,0.0,1,B,Silver,96144
Female,Urban,High School,5.37,1,8,5479.0,More than 1,,Platinum,189204
Female,Rural,Bachelor,8.95,1,1,2113.0,More than 1,B,Platinum,64632
Female,Rural,High School,5.63,0,5,6406.0,1,A,Platinum,34800
Male,Urban,High School,3.73,1,1,16195.0,More than 1,A,Gold,144828
Female,Urban,Bachelor,3.83,1,5,10706.0,More than 1,A,Gold,65148
Male,Urban,High School,70.03,1,2,9756.0,More than 1,A,Platinum,179652
Male,Urban,High School,2.23,1,4,6331.0,More than 1,A,Gold,60252
Male,Urban,Bachelor,89.34,1,2,4061.0,More than 1,C,Platinum,131904
Male,,High School,9.18,0,6,5865.0,1,A,Platinum,29736
Female,Urban,Bachelor,9.12,0,2,3599.0,More than 1,B,Silver,269760
Male,Rural,High School,9.34,1,5,3835.0,More than 1,C,Platinum,65820
Male,Urban,High School,5.53,0,5,5555.0,1,A,Silver,29952
Male,Rural,High School,6.78,0,2,0.0,More than 1,A,Silver,49548
Male,Urban,Bachelor,5.35,1,6,2098.0,1,B,Platinum,67452
Male,Urban,Bachelor,2.73,0,2,0.0,1,B,Silver,33492
Male,Urban,High School,,1,2,3786.0,More than 1,A,Platinum,55608
Female,Urban,Bachelor,6.73,1,2,3785.0,More than 1,A,Platinum,67824
Female,Urban,Bachelor,,1,5,5576.0,More than 1,B,Platinum,64668
Female,Urban,High School,5.35,1,8,,More than 1,A,Platinum,110100
Female,Rural,High School,5.58,1,7,2822.0,1,A,Platinum,57432
Male,Urban,Bachelor,60.58,1,5,4218.0,1,A,Platinum,60516
Male,Urban,Bachelor,6.76,0,2,6168.0,More than 1,,Platinum,158220
Male,,Bachelor,5.47,0,7,3926.0,More than 1,A,Platinum,302160
Male,Rural,Bachelor,3.63,1,7,2469.0,More than 1,C,Silver,69372
Male,Rural,Bachelor,42.74,1,2,0.0,1,C,Silver,33432
Male,Rural,Bachelor,2.19,1,7,3485.0,1,B,Platinum,33084
Female,Urban,Bachelor,7.8,0,8,6554.0,More than 1,A,Silver,295212
Male,,High School,9.92,1,4,2468.0,More than 1,A,Gold,66288
Female,Rural,High School,3.43,1,6,3287.0,More than 1,B,Silver,139104
Male,Rural,Bachelor,33.2,1,1,3566.0,1,A,Gold,88008
Female,Urban,Bachelor,6.37,1,6,0.0,More than 1,A,Gold,61464
Male,Urban,Bachelor,7.08,0,2,4446.0,More than 1,B,Platinum,58128
Female,,High School,7.71,1,5,5592.0,More than 1,A,Platinum,503772
Male,Urban,High School,2.14,1,3,6314.0,More than 1,B,Silver,41520
Male,Urban,High School,,1,5,6393.0,More than 1,B,Platinum,105744
Male,Urban,Bachelor,9.52,0,4,2798.0,More than 1,B,Platinum,57528
Male,,High School,55.65,0,6,3639.0,More than 1,A,Platinum,102696
Male,Rural,Bachelor,9.41,0,6,0.0,More than 1,B,Platinum,65532
Female,Urban,High School,2.52,1,7,11129.0,More than 1,B,Platinum,73992
Male,Rural,High School,99.93,0,7,4032.0,More than 1,B,Platinum,60108
Female,Rural,High School,9.99,1,4,2818.0,1,A,Silver,33936
Male,Rural,Others,8.4,1,6,0.0,1,A,Silver,49488
Male,Urban,High School,6.59,1,0,5755.0,More than 1,A,Platinum,106572
Female,Rural,High School,44.91,0,6,0.0,More than 1,A,Platinum,215256
Female,Urban,High School,5.29,1,2,5274.0,1,A,Gold,33324
Male,Urban,Bachelor,70.56,1,7,10427.0,1,A,Platinum,33648
Female,Urban,High School,6.63,1,2,9669.0,More than 1,A,Platinum,224544
Female,Urban,High School,0.99,1,0,4668.0,1,A,Gold,65580
Male,Urban,High School,7.74,0,6,3744.0,1,A,Platinum,36516
Male,,High School,7.03,1,1,6318.0,1,C,Silver,41712
Female,Urban,High School,,0,6,6519.0,More than 1,A,Platinum,60828
Female,Urban,High School,7.08,0,8,16863.0,More than 1,B,Platinum,33840
Female,Urban,High School,4.45,0,2,10968.0,More than 1,A,Gold,67656
Female,Rural,Bachelor,7.57,1,4,0.0,More than 1,A,Gold,71340
Male,Urban,High School,8.94,1,6,6434.0,1,A,Platinum,30540
Female,Urban,Bachelor,91.15,0,3,8201.0,More than 1,B,Silver,96720
Male,Urban,High School,9.93,0,1,11860.0,More than 1,A,Platinum,244176
Male,Urban,High School,5.29,1,6,5770.0,More than 1,B,Platinum,64620
Male,Urban,Bachelor,2.79,0,7,3807.0,More than 1,B,Silver,67656
Male,Urban,High School,3.6,1,1,3388.0,More than 1,B,Silver,66372
Male,Urban,Bachelor,7.13,0,8,5418.0,More than 1,A,Platinum,405168
Female,Rural,Bachelor,7.22,1,6,0.0,More than 1,A,Platinum,107436
Female,Urban,Bachelor,6.59,0,2,5762.0,More than 1,A,Platinum,113220
Female,Urban,Bachelor,2.13,1,7,3254.0,More than 1,A,Platinum,107364
Female,Rural,High School,8.84,0,5,0.0,More than 1,B,Silver,62628
Male,,High School,8.67,1,0,4232.0,1,A,Platinum,97776
Male,Urban,Bachelor,4.11,0,7,3781.0,More than 1,A,Platinum,68976
Female,Urban,High School,5.03,1,4,6403.0,More than 1,C,Gold,373956
Female,Urban,High School,15.88,0,5,7489.0,More than 1,A,Gold,113964
Female,Rural,High School,19.56,1,4,0.0,1,,Platinum,109920
Female,,High School,7.21,0,3,5585.0,More than 1,A,Platinum,104124
Male,Urban,Bachelor,7.68,0,2,5476.0,More than 1,,Silver,30012
Female,Urban,High School,2.45,1,6,6783.0,More than 1,A,Platinum,105024
Female,Urban,Bachelor,,1,8,4155.0,More than 1,B,Platinum,324588
Female,Rural,Bachelor,21.44,1,7,0.0,More than 1,A,Gold,58836
Male,Urban,High School,5.15,1,8,6518.0,1,A,Platinum,62520
Female,Urban,High School,7.66,0,6,7717.0,More than 1,B,Platinum,59268
Male,Urban,Bachelor,2.54,1,3,8746.0,1,A,Platinum,33012
Male,Urban,High School,4.9,1,5,15000.0,1,A,Silver,30864
Female,Urban,Bachelor,4.75,0,2,6295.0,1,A,Platinum,85296
Male,Urban,Bachelor,37.35,1,8,,1,A,Platinum,60756
Female,Rural,Bachelor,7.63,0,0,6055.0,1,A,Platinum,33396
Female,Urban,Bachelor,89.51,0,2,9408.0,More than 1,A,Platinum,541224
Female,Urban,Bachelor,8.88,1,0,3646.0,More than 1,A,Platinum,71184
Female,Rural,High School,9.82,1,4,4704.0,More than 1,A,Silver,104820
Male,Rural,High School,6.28,1,7,2903.0,1,A,Silver,49620
Female,Urban,High School,1.56,0,5,4045.0,1,B,Silver,32220
Female,Urban,High School,7.37,0,2,7708.0,More than 1,A,Platinum,183228
Female,Rural,Bachelor,2.68,0,8,2147.0,More than 1,B,Silver,64512
Female,Rural,High School,70.72,1,8,,1,C,Silver,66276
Male,Urban,High School,57.34,0,1,8466.0,More than 1,A,Platinum,419160
Male,Urban,High School,9.71,0,6,4374.0,More than 1,C,Silver,100716
Female,Rural,Bachelor,6.88,1,6,2390.0,More than 1,B,Gold,35220
Male,Urban,High School,22.37,1,8,4133.0,More than 1,A,Platinum,49404
Male,Urban,High School,9.98,1,7,4191.0,1,A,Platinum,32496
Female,Urban,High School,,0,6,10695.0,More than 1,C,Gold,59076
Male,Urban,Bachelor,3.91,0,6,10519.0,More than 1,A,Silver,108852
Female,Rural,High School,2.31,1,1,2911.0,More than 1,A,Gold,109296
Female,Rural,High School,6.24,0,7,2254.0,More than 1,A,Silver,70104
Male,Urban,High School,2.35,1,6,7629.0,More than 1,A,Platinum,257952
Female,Urban,Bachelor,8.44,0,6,7810.0,More than 1,A,Platinum,74736
Female,Urban,High School,73.23,0,4,5153.0,1,A,Silver,32436
Female,Urban,Bachelor,14.25,1,4,2387.0,More than 1,A,Platinum,108372
Male,Urban,High School,6.68,0,1,10938.0,More than 1,A,Platinum,371892
Male,Urban,Bachelor,5.88,1,7,11072.0,1,B,Silver,65784
Female,Urban,Bachelor,3.73,0,8,4042.0,1,B,Platinum,63264
Male,Urban,Bachelor,7.35,1,7,14521.0,More than 1,A,Gold,176628
Male,Rural,Bachelor,5.79,1,7,0.0,1,B,Platinum,54336
Male,Urban,High School,8.63,0,7,5768.0,More than 1,A,Silver,124392
Male,Urban,Bachelor,4.71,1,4,3975.0,More than 1,B,Gold,75684
Female,Urban,Bachelor,9.2,0,1,6904.0,1,C,Platinum,34284
Female,Urban,Bachelor,61.74,0,1,4494.0,More than 1,C,Gold,61788
Male,Urban,High School,3.54,1,8,6354.0,More than 1,A,Platinum,49368
Female,Rural,High School,69.44,1,6,3246.0,More than 1,C,Platinum,66888
Male,Urban,High School,8.59,1,6,7171.0,1,C,Silver,65640
Male,Urban,High School,9.55,0,5,4098.0,More than 1,A,Gold,65280
Female,Urban,High School,3.51,0,4,0.0,1,C,Silver,65460
Female,Rural,High School,7.42,1,0,0.0,More than 1,C,Platinum,95052
Female,Urban,High School,9.93,1,5,,1,A,Platinum,35292
Male,Urban,High School,8.61,0,6,2464.0,More than 1,B,Platinum,187152
Male,Urban,High School,7.54,0,7,3185.0,1,B,Platinum,38016
Female,Urban,Bachelor,4.89,1,7,5835.0,More than 1,A,Platinum,90408
Male,Urban,High School,65.81,1,2,3688.0,More than 1,A,Gold,66444
Male,Urban,Bachelor,5.84,1,7,10720.0,More than 1,A,Platinum,101256
Male,Urban,High School,9.1,1,4,7310.0,More than 1,A,Platinum,155016
Female,Urban,High School,2.57,1,7,5530.0,More than 1,B,Platinum,276852
Male,,High School,9.36,0,2,5018.0,More than 1,A,Platinum,65268
Female,Urban,High School,,0,6,5681.0,1,A,Silver,46668
Male,Rural,Bachelor,6.7,1,6,,1,A,Platinum,32304
Male,Rural,Bachelor,19.56,0,5,3754.0,1,B,Platinum,67728
Male,Rural,Bachelor,5.05,1,8,2984.0,More than 1,A,Silver,100644
Male,Rural,Bachelor,65.08,1,8,2367.0,More than 1,B,Platinum,56928
Female,Urban,Bachelor,6.8,1,3,0.0,More than 1,A,Platinum,69204
Male,Rural,Bachelor,91.6,0,7,0.0,More than 1,B,Silver,67644
Female,Urban,Bachelor,6.96,1,7,4737.0,More than 1,A,Platinum,352020
Male,Urban,Bachelor,2.06,1,5,3946.0,1,A,Silver,311880
Male,Urban,Bachelor,8.32,0,7,2631.0,1,A,Gold,31440
Male,Rural,Bachelor,8.35,1,1,3610.0,More than 1,C,Gold,69804
Male,Urban,Bachelor,6.44,0,6,3966.0,1,A,Silver,501360
Male,Urban,High School,6.8,0,4,6200.0,More than 1,A,Silver,60336
Male,Rural,Bachelor,3.91,0,6,2072.0,1,B,Platinum,30300
Male,Rural,Others,7.89,1,1,3352.0,1,A,Platinum,31140
Male,Urban,High School,8.31,0,1,3706.0,1,C,Silver,63360
Female,Urban,Bachelor,5.1,0,3,5883.0,More than 1,C,Silver,67392
Male,Rural,Others,6.54,1,2,0.0,More than 1,A,Platinum,98136
Female,Rural,High School,15.21,1,4,2586.0,1,B,Platinum,59124
Female,Rural,Bachelor,8.36,0,5,4254.0,More than 1,,Platinum,130932
Male,Urban,Bachelor,5.28,1,5,0.0,More than 1,B,Silver,66708
Male,Urban,High School,6.71,0,6,5126.0,1,A,Platinum,33804
Male,Urban,High School,7.3,0,7,8139.0,More than 1,A,Platinum,101964
Male,,Bachelor,3.86,1,3,5038.0,More than 1,A,Gold,347184
Female,Rural,Bachelor,5.38,1,0,0.0,More than 1,B,Platinum,75360
Male,Rural,High School,5.48,1,6,0.0,1,A,Platinum,34896
Female,Urban,High School,7.9,0,2,5426.0,1,,Platinum,58296
Female,Urban,Bachelor,,0,4,7005.0,1,B,Platinum,103632
Female,Urban,Bachelor,4.1,1,0,4099.0,More than 1,A,Platinum,58032
